ID,大学,調査時期,学年,年齢,性別,居場所1,居場所2,居場所3,居場所4,居場所5,居場所6,居場所7,居場所8,居場所9,居場所10,居場所11,居場所12,居場所13,居場所14,居場所15,居場所16,居場所17,居場所18,居場所19,居場所20,居場所21,居場所22,居場所23,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,友人1,友人2,友人3,友人4,友人5,友人6,友人7,友人8,友人9,友人10,友人11,友人12,友人13,友人14,友人15,友人16,友人17,友人18,友人19,友人20,友人21,友人22,友人23,友人24,友人25,友人26,友人27,友人28,友人29,友人30,友人31,友人32,友人33,SS14R,SS10R,SS23R,SS33R,社会的居場所,個人的居場所,ソーシャルスキル,感情統制を除くソーシャルスキル,傷つけられ回避,距離確保,礼儀,傷つけ回避,Z関係開始,Z解読,Z主張性,Z感情統制,Z関係維持,Z記号化,Z社会的居場所,Z個人的居場所,Zソーシャルスキル5下位尺度版,Z傷つけられ回避,Z距離確保,Z礼儀,Z傷つけ回避,友人との付き合い方
43,1,1,4,21,2,3,3,3,3,2,2,4,1,4,3,3,3,2,3,2,3,3,2,3,2,2,2,1,4,2,2,4,2,2,4,4,3,2,3,3,2,3,3,2,4,2,3,4,3,3,3,1,2,2,2,1,1,3,4,3,3,3,3,4,3,3,4,2,2,4,2,5,3,2,5,5,5,5,5,5,2,5,4,2,3,5,4,5,2,2,2,5,2,2,4,5,2,3,2,2,2.333333333,3,2.827380952,2.64516129,4,2,3.777777778,4.25,-0.499331939,-0.820307735,0.496202476,0.545406642,0.697861905,1.96931067,-1.258087613,-0.148799094,0.115096255,1.183360711,-0.742756796,-0.289866907,1.237256468,4
44,1,1,4,21,2,3,2,2,3,2,2,1,1,1,2,3,3,3,3,2,1,1,2,1,2,1,1,1,3,3,3,2,4,3,2,4,3,1,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,3,1,3,2,1,2,3,2,2,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,3,4,2,4,4,3,4,2,2,4,4,3,2,2,3,3,3,4,2,4,2,2,2.266666667,1.125,2.419642857,2.387096774,3.222222222,3.142857143,3.222222222,3.25,0.054848897,-0.352869808,-0.614419994,0.168061349,-1.52161872,-0.176733009,-1.370766308,-3.237245409,-0.533256614,0.234012905,0.57237861,-1.275414392,-0.229578099,1
45,1,1,4,21,2,4,3,4,4,4,2,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,1,2,2,2,3,4,4,1,2,2,2,3,2,1,4,3,3,4,3,3,2,2,3,1,3,1,1,2,2,3,2,3,3,5,5,4,4,2,1,4,2,4,4,3,2,5,3,5,5,5,4,4,4,5,5,4,4,5,1,4,4,2,2,4,4,5,2,4,3,3,3.466666667,3.875,2.6875,2.483870968,3.222222222,2.428571429,4.555555556,4.625,-0.129878048,-0.586588772,-0.892075612,0.922751936,0.697861905,0.681684463,0.6574502,1.292475853,-0.290124288,0.234012905,-0.249581019,1.089899572,1.78731943,4
46,1,1,4,21,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,1,1,2,3,3,2,3,3,4,2,2,2,4,1,1,1,1,3,2,3,2,3,2,1,1,3,1,2,3,2,2,3,3,1,5,3,4,5,4,4,5,3,5,5,4,5,5,4,4,5,4,4,5,3,4,4,5,4,5,5,4,4,5,5,4,4,2,1,1,2,2,2.933333333,2.75,1.931547619,1.935483871,4.555555556,4,4.222222222,4.25,-1.60769361,-0.119150844,-1.447386847,-0.963974531,-1.52161872,-1.464359216,-0.243979359,-0.560591936,-1.667874136,1.861466287,1.558730164,0.498571081,1.237256468,4
47,1,1,4,21,2,4,4,3,4,3,2,2,3,3,3,4,3,3,3,4,3,3,3,4,3,2,4,2,3,3,2,2,1,3,3,4,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,4,2,2,2,4,1,1,5,1,2,1,1,4,2,1,4,5,4,4,5,4,5,5,1,1,5,1,1,1,1,3,1,1,1,2,2,2,3,3.2,3,2.8125,2.838709677,1.777777778,1,4.444444444,2.375,-0.129878048,0.348287083,1.051513711,-0.209283944,0.697861905,0.681684463,0.206735421,-0.148799094,0.601360907,-1.529061593,-1.893500276,0.892790075,-1.513058345,2
48,1,1,4,21,2,4,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,2,3,2,2,1,1,2,4,3,2,2,1,4,1,1,3,2,2,1,3,3,3,3,2,1,3,1,2,1,2,3,3,3,4,4,4,3,4,2,2,3,2,2,2,4,4,4,3,4,5,4,5,5,3,4,5,5,3,4,4,4,4,3,4,4,3,4,1,2,2,2,3.066666667,3.75,2.148809524,2.096774194,3,3.142857143,4.111111111,4.25,-0.314604993,-0.586588772,-2.558009317,-0.586629237,-0.411878407,-0.605941745,-0.018621969,1.086579432,-1.262653593,-0.037229326,0.57237861,0.301461584,1.237256468,4
49,1,1,4,21,2,3,4,3,3,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,4,3,3,4,2,2,5,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,4,3,4,2,3,3,3,3,3,4,4,2,2,2,2,3.066666667,2.875,2.636904762,2.741935484,3.222222222,2.571428571,4,3.75,0.424302787,0.348287083,0.218546859,-0.586629237,-0.411878407,0.252475727,-0.018621969,-0.354695515,0.358228581,0.234012905,-0.085189093,0.104352087,0.503839184,4
50,1,1,4,21,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,1,3,3,3,3,4,3,4,4,3,3,3,3,2,3,3,4,3,3,3,2,3,2,3,3,3,2,3,3,2,3,4,2,2,4,1,1,1,5,1,4,4,1,4,4,1,5,4,5,4,4,5,4,5,2,1,5,1,1,1,1,1,1,3,1,2,2,2,3,3.933333333,3.625,2.833333333,3,2.555555556,1,4.222222222,2.625,0.978483623,0.582006047,1.051513711,-0.586629237,0.697861905,-0.176733009,1.446201064,0.880683011,1.006581451,-0.579713787,-1.893500276,0.498571081,-1.146349704,5
51,1,1,3,20,2,4,4,4,4,4,4,3,4,4,3,4,4,4,2,2,4,4,3,4,4,4,4,4,2,2,2,2,1,1,2,2,2,4,2,4,2,3,3,2,3,1,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,5,3,2,2,5,5,4,5,2,2,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,2,2,2,2,2,1,2,2,3.6,3.875,2.157738095,2.225806452,3,4.857142857,3.888888889,3.5,-0.684058884,-0.820307735,0.218546859,-0.963974531,-1.52161872,-1.03515048,0.88280759,1.292475853,-0.938477158,-0.037229326,2.545081718,-0.09275741,0.137130542,1
52,1,1,2,19,1,3,3,4,3,3,3,4,2,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,2,3,2,2,3,3,2,3,3,3,3,3,2,3,2,2,2,3,3,2,3,3,4,3,3,4,3,3,3,4,3,4,4,3,3,3,4,3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,2,2,3,2.933333333,3.75,2.699404762,2.741935484,3.333333333,3.285714286,3.555555556,3.25,0.793756678,0.114568119,0.218546859,0.168061349,-0.411878407,-0.176733009,-0.243979359,1.086579432,0.358228581,0.36963402,0.736770535,-0.684085901,-0.229578099,1
53,1,1,2,19,2,3,3,4,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,3,4,3,3,2,3,4,3,2,3,3,4,2,4,3,2,3,2,2,3,2,3,3,2,2,2,4,3,3,4,2,5,5,5,4,4,5,5,4,4,4,3,4,4,5,4,5,5,5,5,5,3,5,4,4,4,3,3,4,3,3,1,2,3,3,3.466666667,4,2.821428571,2.838709677,3.444444444,4.285714286,4.555555556,4.125,0.239575842,1.516881901,-0.059108759,0.545406642,-0.411878407,0.252475727,0.6574502,1.498372274,0.601360907,0.505255135,1.887514015,1.089899572,1.053902147,3
54,1,1,1,18,1,2,2,4,2,2,2,4,2,4,3,3,2,3,2,2,4,4,2,4,4,4,4,2,3,3,4,4,2,3,2,3,3,3,3,3,2,3,2,2,2,2,3,2,4,4,1,3,3,2,3,1,2,3,2,3,3,4,4,5,5,5,5,5,5,5,4,2,2,5,5,5,2,5,5,5,5,5,5,5,5,4,2,5,2,5,5,2,5,2,2,2,2,2,4,2,2.333333333,4,2.755952381,2.709677419,3,4.428571429,5,4.125,0.424302787,0.81572501,-0.336764376,0.922751936,0.142991749,-0.605941745,-1.258087613,1.498372274,0.277184473,-0.037229326,2.051905941,1.87833756,1.053902147,3
55,1,1,1,18,2,4,4,3,4,4,3,3,4,3,3,3,3,2,4,3,3,3,4,3,3,2,2,3,3,3,4,3,4,2,3,2,4,4,3,3,2,3,3,2,4,3,2,2,4,4,3,2,3,2,3,2,2,2,3,3,2,3,3,5,5,4,5,4,4,5,4,5,4,4,4,5,4,5,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4,5,5,5,2,1,2,3,3.4,2.75,2.776785714,2.806451613,4.222222222,4.142857143,4.888888889,5,0.978483623,-0.119150844,-0.336764376,-0.209283944,1.252732061,0.252475727,0.544771505,-0.560591936,0.520316799,1.454602942,1.72312209,1.681228063,2.337382393,3
56,1,1,1,18,2,4,4,3,3,3,3,3,2,3,2,2,2,3,3,3,4,2,2,3,3,3,3,2,4,3,2,3,2,2,3,3,3,2,2,2,2,3,3,2,3,2,2,3,3,3,2,3,3,2,3,3,2,3,2,3,2,3,3,5,3,4,4,3,2,4,3,4,4,3,4,5,3,4,4,4,3,4,4,4,3,4,3,3,4,4,4,2,4,3,4,4,2,3,3,3,2.733333333,3,2.738095238,2.612903226,3.555555556,3.285714286,3.777777778,3.875,0.239575842,-0.352869808,-0.059108759,0.922751936,0.142991749,0.252475727,-0.582015443,-0.148799094,0.034052147,0.64087625,0.736770535,-0.289866907,0.687193505,4
57,1,1,1,18,2,3,3,3,3,3,3,2,2,3,2,2,3,2,2,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,5,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,2,3,2,3,2.466666667,2.75,2.779761905,2.774193548,4.333333333,3.571428571,4.111111111,3.75,0.793756678,0.348287083,-0.059108759,0.545406642,-0.411878407,0.252475727,-1.032730223,-0.560591936,0.43927269,1.590224057,1.065554387,0.301461584,0.503839184,4
58,1,1,1,18,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,2,2,4,3,3,3,2,4,3,3,3,4,3,4,3,3,3,2,4,3,3,2,4,3,3,3,4,2,3,3,3,3,3,3,3,3,4,5,5,2,4,4,2,5,4,5,5,3,2,4,2,4,5,4,5,3,4,4,4,4,4,5,3,4,4,3,4,4,4,4,2,1,2,2,1.6,2,2.910714286,3.064516129,3.444444444,3.428571429,4.333333333,4.25,0.978483623,1.049443974,0.496202476,-0.586629237,0.142991749,1.110893198,-2.497553256,-1.795970462,1.168669668,0.505255135,0.901162461,0.695680578,1.237256468,3
59,1,1,1,18,2,4,4,3,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,3,2,1,3,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,2,2,3,2,2,3,3,3,2,3,2,4,4,4,4,2,1,5,1,2,2,2,2,4,3,5,4,5,5,4,4,4,5,3,2,5,2,2,2,2,2,3,2,2,2,2,2,3,3.6,3,2.547619048,2.451612903,2.333333333,1.714285714,4.555555556,3.625,-0.684058884,-0.119150844,-0.336764376,0.168061349,0.142991749,0.252475727,0.88280759,-0.148799094,-0.371168397,-0.850956017,-1.071540647,1.089899572,0.320484863,5
60,1,1,1,18,2,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,1,2,3,3,3,2,2,1,4,1,1,2,2,2,2,4,4,3,2,2,1,1,2,1,1,2,2,3,4,2,4,3,3,4,1,1,4,2,5,3,3,5,4,2,3,3,4,3,2,3,4,4,3,4,4,3,3,3,1,4,4,4,4,1,2,2,2,2.333333333,2.375,2.089285714,2,3.444444444,2.285714286,3.555555556,3.5,-0.684058884,-1.054026699,-2.280353699,-0.586629237,-0.411878407,-0.605941745,-1.258087613,-1.178281199,-1.505785919,0.505255135,-0.413972945,-0.684085901,0.137130542,1
61,1,1,1,18,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,2,2,3,2,2,3,2,3,2,3,2,4,3,2,2,3,2,2,2,4,3,3,3,2,3,3,3,4,2,2,5,2,5,3,3,4,4,3,4,4,4,3,3,4,4,4,3,3,4,2,3,3,3,3,3,3,3,2,2,1,2,3,3,2.375,2.419354839,3.333333333,2.428571429,4,3.25,-0.499331939,0.114568119,-0.892075612,-0.963974531,-0.966748564,0.681684463,-0.131300664,-0.148799094,-0.452212506,0.36963402,-0.249581019,0.104352087,-0.229578099,1
62,1,1,1,18,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,4,3,2,2,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,5,2,3,2,4,3,4,2,4,4,4,3,4,4,4,4,3,2,4,2,2,2,2,2,3,1,3,2,2,1,2,3.2,3,2.616071429,2.741935484,2.111111111,2.285714286,3.888888889,3.25,0.239575842,0.348287083,0.218546859,-0.963974531,0.142991749,0.252475727,0.206735421,-0.148799094,0.358228581,-1.122198247,-0.413972945,-0.09275741,-0.229578099,2
63,1,1,1,18,1,4,4,2,4,3,3,1,2,3,4,3,2,3,3,3,2,2,3,2,2,1,1,2,4,4,3,2,3,2,3,3,4,4,4,3,2,3,4,3,3,3,3,2,2,2,3,2,4,3,3,4,2,3,3,4,1,3,4,4,2,2,4,2,2,3,3,5,4,2,4,5,4,5,5,3,2,4,5,4,4,5,3,5,2,4,3,4,4,3,5,3,2,1,2,4,3,1.75,2.93452381,3.032258065,3.888888889,2.571428571,3.888888889,3.875,1.532664458,-0.119150844,0.773858094,-0.209283944,0.697861905,0.681684463,-0.131300664,-2.207763304,1.08762556,1.047739596,-0.085189093,-0.09275741,0.687193505,5
64,1,1,1,18,2,3,3,4,4,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,4,4,3,4,2,2,2,3,2,2,3,3,4,3,3,3,3,3,3,3,2,3,2,3,2,4,2,2,3,3,2,2,3,3,3,4,3,2,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,5,4,4,5,4,4,5,4,3,3,4,2,4,3,4,4,2,1,1,1,3.133333333,3.125,2.43452381,2.612903226,3.666666667,3.571428571,4.222222222,3.875,-0.314604993,-0.119150844,0.773858094,-1.718665117,-0.966748564,0.681684463,0.094056726,0.057097327,0.034052147,0.776497365,1.065554387,0.498571081,0.687193505,4
65,1,1,1,18,2,3,4,2,3,2,2,2,3,3,4,3,3,4,4,4,2,3,3,2,3,2,3,2,3,3,3,2,2,3,2,3,3,3,3,2,2,3,2,2,3,3,2,2,2,3,2,2,3,2,2,3,3,2,2,3,2,3,3,4,4,3,4,2,2,4,2,4,4,4,4,4,3,4,4,4,4,3,3,4,5,3,3,4,2,3,3,2,4,3,3,2,2,2,3,3,3.133333333,2.375,2.541666667,2.516129032,3.333333333,2.571428571,4,3.375,0.609029732,-0.352869808,-0.892075612,0.168061349,-0.411878407,-0.176733009,0.094056726,-1.178281199,-0.20908018,0.36963402,-0.085189093,0.104352087,-0.046223778,1
66,1,1,1,18,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,3,1,3,3,2,4,4,4,3,3,3,2,3,3,2,2,3,2,4,4,4,4,2,2,4,3,3,3,4,3,2,3,3,4,4,5,5,4,4,3,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,3,4,5,1,3,3,2,4,4,5,2,3,1,1,3,4,3.25,2.869047619,3.096774194,4.333333333,3.428571429,4.555555556,4,0.793756678,1.283162938,0.496202476,-1.341319824,0.697861905,1.110893198,1.558879759,0.262993748,1.249713777,1.590224057,0.901162461,1.089899572,0.870547826,3
67,1,1,1,18,2,3,2,4,3,3,2,4,4,4,2,4,4,4,4,2,4,4,3,4,4,4,4,3,2,2,4,3,2,3,3,4,4,2,3,2,3,3,4,2,3,2,4,3,4,4,2,4,2,2,4,2,3,3,3,3,3,3,3,3,4,5,4,1,1,4,1,4,3,2,5,4,3,5,3,5,3,4,2,4,5,4,2,4,1,1,1,2,2,4,2,2,2,3,3,2,3.133333333,4,2.973214286,2.967741935,3.111111111,1.142857143,3.888888889,3.625,0.054848897,1.516881901,0.496202476,0.545406642,1.252732061,0.252475727,0.094056726,1.498372274,0.925537342,0.098391789,-1.72910835,-0.09275741,0.320484863,5
68,1,1,1,18,2,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,4,4,2,4,3,3,4,3,4,3,4,3,2,3,2,4,4,4,4,3,3,4,3,4,3,3,3,3,3,4,3,3,3,4,2,2,3,4,1,1,5,1,4,2,2,2,3,2,4,4,4,3,2,2,3,5,3,4,3,2,2,2,1,1,2,2,2,3,1,1,2,3.333333333,3.25,3.044642857,3.35483871,2.333333333,1.571428571,3.777777778,2.375,2.086845294,0.81572501,1.329169329,-1.341319824,0.142991749,1.540101934,0.43209281,0.262993748,1.898066646,-0.850956017,-1.235932573,-0.289866907,-1.513058345,5
69,1,1,1,18,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,4,1,2,3,4,4,4,2,4,4,4,3,2,3,1,2,2,1,4,1,1,1,2,1,2,1,3,3,4,1,4,1,5,4,3,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,4,3,4,4,5,4,5,1,1,4,4,3.866666667,4,2.663690476,2.290322581,4.111111111,3.714285714,4.888888889,4.875,-1.792420555,-1.75518359,0.773858094,1.300097229,1.807602218,0.681684463,1.333522369,1.498372274,-0.77638894,1.318981826,1.229946313,1.681228063,2.154028072,4
70,1,1,1,19,2,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,2,3,4,3,4,3,2,4,4,3,3,4,3,4,3,4,4,3,4,4,2,3,3,2,4,3,4,1,4,4,1,4,3,2,4,2,4,4,2,4,1,3,4,3,2,2,4,1,1,4,1,2,2,2,4,4,3,3,5,4,3,5,4,4,5,4,1,5,1,1,1,2,2,2,3,1,2,2,4,4,3.866666667,2.75,3.345238095,3.258064516,2.333333333,1.142857143,4,3.25,0.793756678,2.218038792,0.218546859,1.677442522,1.807602218,1.110893198,1.333522369,-0.560591936,1.65493432,-0.850956017,-1.72910835,0.104352087,-0.229578099,5
71,1,1,1,18,2,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,1,4,3,3,3,2,2,4,4,4,4,4,3,1,3,4,1,3,3,4,4,3,3,1,4,4,5,5,4,4,4,4,5,2,5,3,1,1,5,5,5,5,5,5,5,5,4,5,3,1,5,3,3,5,3,5,3,3,3,2,4,4,4,3.733333333,3.375,3.556547619,3.451612903,3.333333333,3.142857143,4.777777778,4.25,1.902118349,1.984319829,0.496202476,2.432133109,1.252732061,1.540101934,1.108164979,0.468890169,2.141198973,0.36963402,0.57237861,1.484118566,1.237256468,3
72,1,1,1,18,1,2,2,4,3,3,2,4,2,4,2,1,1,1,1,1,4,4,2,4,2,3,4,2,2,3,2,3,3,3,3,3,4,3,2,4,3,4,2,2,2,2,3,2,3,3,2,3,2,2,3,2,2,3,2,3,2,3,3,4,3,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,5,3,4,4,5,3,1,5,2,4,4,2,2,2,4,1,1,2,3,3,1.8,3.875,2.636904762,2.580645161,3.111111111,3.714285714,4.333333333,3.125,-0.129878048,0.114568119,0.218546859,0.545406642,0.697861905,-1.03515048,-2.159517172,1.292475853,-0.046991962,0.098391789,1.229946313,0.695680578,-0.41293242,4
73,1,1,1,18,2,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,1,1,1,1,4,3,3,4,4,4,4,4,3,2,2,2,1,3,1,4,4,3,4,1,1,4,1,1,3,2,3,2,4,1,3,1,1,1,1,1,1,1,2,1,1,1,3,1,3,5,4,2,1,2,1,3,3,1,4,4,2,3,1,1,3,1,1,2,1,2,3,3.8,3.875,2.467261905,2.516129032,1.111111111,1.857142857,2.444444444,2.375,-1.792420555,1.516881901,-0.059108759,-0.963974531,1.252732061,-0.605941745,1.220843674,1.292475853,-0.20908018,-2.342788284,-0.907148722,-2.655180872,-1.513058345,2
81,1,4,4,22,2,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,4,3,3,3,4,3,2,3,2,2,3,3,4,2,3,3,2,2,3,2,4,3,3,3,3,3,2,3,2,2,3,2,2,3,2,3,2,3,4,3,2,4,4,2,2,5,2,5,2,2,2,4,4,4,5,4,3,2,4,3,4,3,2,4,2,3,2,2,3,4,3,3,3,3,3,3,3.4,3,2.907738095,2.806451613,3,2.142857143,4,3.125,0.424302787,0.114568119,0.218546859,0.922751936,0.697861905,0.681684463,0.544771505,-0.148799094,0.520316799,-0.037229326,-0.57836487,0.104352087,-0.41293242,2
82,1,4,4,22,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4,1,4,4,2,4,2,4,1,1,5,1,1,1,4,1,5,1,5,5,5,5,5,5,5,5,1,1,5,1,1,1,1,1,1,1,1,3,4,3,4,3.866666667,4,3.916666667,3.935483871,1.111111111,1.428571429,4.888888889,3,2.086845294,2.451757756,2.995103034,2.054787815,2.362472374,1.96931067,1.333522369,1.498372274,3.356860603,-2.342788284,-1.400324499,1.681228063,-0.596286741,5
83,1,4,4,22,2,4,4,3,3,3,3,4,3,2,4,4,3,4,4,4,3,3,4,3,4,2,2,3,3,3,4,3,4,2,2,2,4,3,2,1,1,2,1,1,2,3,2,1,2,3,2,2,3,1,2,1,1,2,2,3,2,2,4,2,2,1,5,2,2,5,1,4,2,2,4,4,1,3,5,5,5,4,3,4,5,1,2,3,1,2,1,1,2,2,3,1,3,2,3,3,3.6,2.75,2.357142857,2.225806452,2.222222222,1.571428571,4.444444444,2.375,1.163210568,-1.521464626,-2.558009317,0.545406642,0.142991749,-1.03515048,0.88280759,-0.560591936,-0.938477158,-0.986577132,-1.235932573,0.892790075,-1.513058345,2
84,1,4,4,21,2,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,2,3,4,4,4,2,2,4,2,4,2,4,4,4,3,4,4,5,4,5,4,4,4,3,2,4,2,3,2,3,3,2,4,3,2,3,2,3,3.666666667,3.375,2.806547619,2.806451613,3.222222222,2.428571429,4.111111111,3.5,0.424302787,0.114568119,0.496202476,0.168061349,0.142991749,0.681684463,0.995486285,0.468890169,0.520316799,0.234012905,-0.249581019,0.301461584,0.137130542,5
85,1,4,3,21,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,4,3,3,3,2,4,3,3,2,2,2,3,3,3,3,3,3,3,4,2,3,4,4,4,2,2,4,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,2,5,3,5,4,4,4,4,4,4,4,4,4,5,2,3,4,3,4,2,5,4,3,3,2,4,4,4,4,4,2,2,2,2,3,3.125,2.732142857,2.806451613,4,3.428571429,3.666666667,3.375,-0.129878048,0.114568119,1.329169329,-0.586629237,0.142991749,0.681684463,-0.131300664,0.057097327,0.520316799,1.183360711,0.901162461,-0.486976404,-0.046223778,4
86,1,4,3,21,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,1,3,1,2,2,3,3,1,2,2,2,2,2,3,2,2,3,3,2,2,4,3,3,4,3,3,2,3,5,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,5,2,3,4,2,2.933333333,2.75,2.37202381,2.225806452,3.666666667,3.285714286,3.777777778,3.875,-0.314604993,-0.820307735,-1.169731229,0.545406642,-0.411878407,-0.605941745,-0.243979359,-0.560591936,-0.938477158,0.776497365,0.736770535,-0.289866907,0.687193505,4
87,1,4,3,21,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,4,4,4,4,3,4,4,3,3,2,3,1,3,1,3,4,4,4,4,4,2,4,3,1,3,3,4,4,4,4,1,3,4,5,1,2,5,1,1,5,1,4,2,5,4,4,2,5,5,5,5,5,1,5,5,2,1,4,1,1,1,1,4,4,5,1,4,2,3,4,3.866666667,4,3.366071429,3.35483871,2.777777778,1.571428571,4.555555556,3.25,1.717391404,1.750600865,0.218546859,1.300097229,1.807602218,1.110893198,1.333522369,1.498372274,1.898066646,-0.308471556,-1.235932573,1.089899572,-0.229578099,5
88,1,4,3,20,2,3,3,2,3,3,3,2,3,4,2,4,3,3,3,3,4,2,3,3,3,2,3,3,3,2,2,2,3,4,3,3,4,3,3,2,2,3,3,3,3,3,4,3,3,3,3,4,2,3,3,1,2,3,3,3,4,3,3,2,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,5,4,3,4,1,1,2,3,3,3,3,4,2,2,2,1,3,2.75,2.702380952,2.838709677,3.333333333,2.714285714,4.111111111,3.375,-0.129878048,1.049443974,0.496202476,-0.963974531,0.697861905,0.252475727,-0.131300664,-0.560591936,0.601360907,0.36963402,0.079202833,0.301461584,-0.046223778,5
89,1,4,3,21,2,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,2,2,3,2,2,2,3,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,2,2,3,3,2,3,3,4,3,4,4,3,3,5,4,4,4,3,4,4,4,5,4,5,4,4,4,4,5,4,4,4,2,4,2,4,3,4,3,4,3,2,3,3,3.666666667,4,2.630952381,2.548387097,3.777777778,3,4.444444444,3.875,-0.129878048,0.114568119,-0.336764376,0.545406642,-0.411878407,0.252475727,0.995486285,1.498372274,-0.128036071,0.912118481,0.407986684,0.892790075,0.687193505,4
